attempt_id,poll_type,poll_type_2,poll_id,poll_source,course_id,course_session_id,on_demand_session_id,evaluation_id,classroom_activity_id,is_course_session_deleted,poll_answered,poll_seen,user_id,question_type,question_id,question_text,question_image_flag,question_format,show_correct_answer,choice_type,selected_choice_id,submitted_choice_text,correct_choice_id,is_correct_answer,poll_start_time,poll_end_time,poll_duration,total_choices_selected,creator_id,is_poll_deleted,poll_created_at,poll_updated_at,choice_submitted_at,rn
mcq15193477,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,657392,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:03,12/16/25 6:03,24,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193826,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651253,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:05,12/16/25 6:05,44,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193716,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648915,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:04,17,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193501,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,652833,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:04,42,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193715,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647480,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:05,47,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193304,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648860,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:02,12/16/25 6:02,1,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193467,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648920,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,23,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193320,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651200,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:03,15,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193414,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647337,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,20,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15192979,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648866,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:01,12/16/25 6:01,1,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:01,1
mcq15193300,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651203,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:02,12/16/25 6:02,1,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193854,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,647374,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193113,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651249,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:02,11,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193838,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,647331,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193181,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647384,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270478,,1270477,0,12/16/25 6:02,12/16/25 6:02,10,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193344,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647392,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:02,12/16/25 6:03,10,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193363,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,657728,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,16,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193090,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,676513,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:02,1,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193499,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647340,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:04,35,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193632,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651182,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:04,12/16/25 6:04,28,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193487,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648921,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,20,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193378,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647329,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,19,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193801,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651201,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:05,14,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193876,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,649050,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193602,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648845,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:05,103,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193385,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647322,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:03,19,3,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193380,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647336,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,15,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193342,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647344,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:02,12/16/25 6:03,14,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193728,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648919,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:04,12/16/25 6:05,25,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193510,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,649053,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,16,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193379,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,649059,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,7,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193297,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651251,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270478,,1270477,0,12/16/25 6:02,12/16/25 6:02,9,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193516,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651187,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,8,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193354,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647318,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,28,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193395,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647326,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,16,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193733,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651198,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:04,22,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193531,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647342,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:03,3,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193797,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647379,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:04,22,5,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193328,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647361,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270478,,1270477,0,12/16/25 6:02,12/16/25 6:03,12,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193321,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647368,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:02,11,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193848,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,652818,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193696,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,652829,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:04,12/16/25 6:04,14,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193557,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651263,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:04,12,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193866,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,648863,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193333,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,688818,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:02,12/16/25 6:03,51,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193413,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647382,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:03,12/16/25 6:03,11,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193595,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647334,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:01,12/16/25 6:04,4,2,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193844,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,0,0,652828,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,-1,,1270477,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:53,12/11/25 10:53,,1
mcq15193489,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648899,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:03,12/16/25 6:03,35,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193845,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651250,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:05,12/16/25 6:05,3,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193810,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,647465,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:05,12/16/25 6:05,12,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
mcq15193427,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,648862,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:03,12/16/25 6:03,42,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:03,1
mcq15193767,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,651258,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270477,,1270477,1,12/16/25 6:04,12/16/25 6:04,13,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:04,1
mcq15193213,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,653166,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270475,,1270477,0,12/16/25 6:02,12/16/25 6:02,21,1,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:02,1
mcq15193816,mcq,TEAM_EXERCISE,342525,course session,14797,70712,,,148961,0,1,1,649060,has correct answer,324701,في الشكل أدناه إذا كانت م مركز لدائرتين ،قارن بين :&nbsp;<div>&nbsp;القيمة الأولى : قياس القوس أ ب&nbsp;</div><div>&nbsp;القيمة الثانية : قياس القوس ج د</div>,1,image and text,1,MCQ,1270476,,1270477,0,12/16/25 6:04,12/16/25 6:05,46,4,557612,0,12/11/25 10:53,12/11/25 10:53,12/16/25 6:05,1
